,id,objectName,inGameName,path,modelType,linked_p3d_current,expected_linked_p3d_class_candidates,expected_linked_p3d_id_candidates,linked_variant_count,searchTags
,dzobj_csp80v42gb,StaticObj_mudsakhal_7_100,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_4rfra9h0po,StaticObj_quarrysakhal_10_100,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_alt0uwjf0e,StaticObj_quarrysakhal_10_25,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_xq85ou6wk9,StaticObj_quarrysakhal_10_50,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_hjp8p0dc3w,StaticObj_quarrysakhal_10_75,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_h782z99puj,StaticObj_quarrysakhal_12,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_gjaa28kxwm,StaticObj_quarrysakhal_1_1000,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_20o3m6vydq,StaticObj_quarrysakhal_30_25,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_hqyxopd41l,StaticObj_quarrysakhal_6,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_4d1znnv7b1,StaticObj_quarrysakhal_6konec1,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_l57qmr4dnz,StaticObj_quarrysakhal_7_100,-,dz/structures_sakhal/roads/parts,Config,,asf1sakhal_dashedline_60 10.p3d|asf1sakhal_fullline_0 2000.p3d|asf1sakhal_dashedline_0 2000.p3d|asf1sakhal_fullline_60 10.p3d|gravsakhal_60 10.p3d|quarrysakhal_0 2000.p3d|quarrysakhal_60 10.p3d|asf2sakhal_60 10.p3d,dzobj_3lyw73hkjy|dzobj_4azd52ue84|dzobj_ayxm45ihf2|dzobj_e7a124ze15|dzobj_l0ps1wtl6o|dzobj_loruwasmou|dzobj_m42yya2vri|dzobj_mblzvxgmwz,0,
,dzobj_p5yx1ummax,Land_wreck_sed02_aban1_police,,dz/structures_sakhal/wrecks,Config,,ship_medium2.p3d|boat_small9.p3d,dzobj_ek4iycy0lr|dzobj_wsv5pslt23,1,"sakhal, wrecks"
,dzobj_i8nkzk84zc,Land_wreck_sed02_aban1_police_DE,,dz/structures_sakhal/wrecks,Config,,ship_medium2.p3d|boat_small9.p3d,dzobj_ek4iycy0lr|dzobj_wsv5pslt23,1,"sakhal, wrecks"
,dzobj_8odxx21ikf,Land_wreck_sed02_aban2_police,,dz/structures_sakhal/wrecks,Config,,ship_medium2.p3d|boat_small9.p3d,dzobj_ek4iycy0lr|dzobj_wsv5pslt23,1,"sakhal, wrecks"
,dzobj_xx33nkttnx,Land_wreck_sed02_aban2_police_DE,,dz/structures_sakhal/wrecks,Config,,ship_medium2.p3d|boat_small9.p3d,dzobj_ek4iycy0lr|dzobj_wsv5pslt23,1,"sakhal, wrecks"
,dzobj_oq6b3makng,StaticObj_PatrolBoat_Military_DE,-,dz/structures_sakhal/wrecks,Config,,submarine_back.p3d|boat_small8_red.p3d|wreck_mi8_civilian.p3d|boat_small8_blue.p3d|static_an2.p3d|static_mi8_civilian.p3d|boat_small10_red.p3d|submarine_front.p3d|submarine_middle.p3d|boat_small10_blue.p3d|boat_small7.p3d,dzobj_450ylxbmep|dzobj_7b9o15rqxb|dzobj_f3csvdt4uu|dzobj_ifs0s6prca|dzobj_lmnbhphl2k|dzobj_n60iq2cq53|dzobj_oetchdij96|dzobj_osezhd7i5o|dzobj_ph6im63b1g|dzobj_rxfmkqwue1|dzobj_u1owniw7pw,0,"sakhal, transport, vehicle, watercraft, wrecks"
,dzobj_ckrg3dnhif,ProxyTruck_01_Door_1_1,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"access, car, entry, transport, vehicle, vehicles, wheeled"
,dzobj_4p0qaa8uxh,ProxyTruck_01_Door_2_1,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"access, car, entry, transport, vehicle, vehicles, wheeled"
,dzobj_ro48obdb6j,ProxyTruck_01_Hood,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"car, transport, vehicle, vehicles, wheeled"
,dzobj_w3f6c2dm9y,ProxyTruck_01_Wheel,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"car, transport, vehicle, vehicles, wheeled"
,dzobj_akldql9fsl,ProxyTruck_01_Wheel_ruined,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"car, transport, vehicle, vehicles, wheeled"
,dzobj_y33f3we04s,ProxyTruck_01_WheelDouble,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"car, transport, vehicle, vehicles, wheeled"
,dzobj_znuwp8wbd0,ProxyTruck_01_WheelDouble_ruined,-,dz/vehicles/wheeled/truck_01/proxy,Config,,truck_01_wheeldouble_ruined.p3d|truck_01_wheel_ruined.p3d,dzobj_2k5ac4tx1z|dzobj_k2lp2bi3of,0,"car, transport, vehicle, vehicles, wheeled"
,dzobj_5f4c8w6ho2,ProxyArrow_Composite,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, magazine, weapon, weapons"
,dzobj_qehzp2l8sg,ProxyMagazine_akm_drum,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, weapon, weapons"
,dzobj_q8ehll90b4,ProxyMagazine_akm_palm30,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, weapon, weapons"
,dzobj_yfogowf0fq,Proxymagazine_fal,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, magazine, weapon, weapons"
,dzobj_su862f00hs,ProxyMagazine_FNP45,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, weapon, weapons"
,dzobj_q2shb0yp0h,ProxyMagazine_ots14,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, weapon, weapons"
,dzobj_qugvrt4dpq,ProxyMagazine_PMAG_10,-,dz/weapons/attachments/magazine,Config,,magazine_vss.p3d|magazine_ak101_30rnd.p3d|magazine_cz550_4rnd.p3d|magazine_m249_ammobox.p3d|magazine_ij70.p3d|magazine_pmag_30.p3d|magazine_stanag30.p3d|shockpistol_cartridge.p3d|magazine_1911.p3d|magazine_fal.p3d|magazine_famas.p3d|magazine_cz75.p3d|magazine_saiga_drum.p3d|magazine_cz527.p3d|magazine_ruger1022_15.p3d|magazine_ump45_25rnd.p3d|magazine_cz550_10rnd.p3d|magazine_glock19.p3d|magazine_ruger1022_30.p3d|magazine_akm_30rnd.p3d|magazine_aug30.p3d|magazine_de.p3d|magazine_svd.p3d|magazine_mp5_30rnd.p3d|magazine_ruger1022_10.p3d|magazine_mk2.p3d|magazine_ak74_30rnd.p3d|magazine_cz61.p3d|magazine_sv98_10rnd.p3d|magazine_mp5_15rnd.p3d|magazine_p1.p3d|magazine_pm73_15rnd.p3d|magazine_pmag_40.p3d|magazine_pm73_25rnd.p3d|magazine_pp19.p3d,dzobj_0obuso4oae|dzobj_12fpvqvdbw|dzobj_29k2mmuypf|dzobj_2t50dcdqdb|dzobj_3e1krbrsm4|dzobj_3j8avdv5qq|dzobj_48l50rb1xt|dzobj_51dm76akef|dzobj_5n43tj7l20|dzobj_77phzbwrjv|dzobj_8wrjazjdfr|dzobj_bqmwx7cyw6|dzobj_c5czdr99dk|dzobj_d7z3gqpowo|dzobj_dhorbq9ccm|dzobj_dqzn23dfgy|dzobj_dxjozgzluq|dzobj_ep81gm6j7v|dzobj_g2czpj9eaz|dzobj_i4r9uz2fn7|dzobj_ilpkfpsygh|dzobj_iusekg80s7|dzobj_klelcrye4p|dzobj_l6kc1sicrv|dzobj_p225x4wl1c|dzobj_pptjd76j1b|dzobj_sckam8xgur|dzobj_uixpe8hj0e|dzobj_wyxv77hyeb|dzobj_xe36r2e9xc|dzobj_xmdsc7dyh3|dzobj_yywlkole18|dzobj_z7uyjrgqwr|dzobj_zhd415yt9x|dzobj_zvy68rs3uf,0,"ammo, attachments, clip, weapon, weapons"
