id,objectName,modelType,path,image,bboxStatus,dimensionsSource,dimensionsVisual,bboxMinVisual,bboxMaxVisual,bboxLinkedFromId,bboxLinkedFromObject,bboxLinkMethod,donorPath,donorImage,donorModelType,donorDimensionsVisual
dzobj_p148nr50wn,StaticObj_Decon_HazmatBag_01_roll_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_hazmatbag_01_roll_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.15631791949272156,0.4183352440595627,0.14077410101890564]","[-0.07815895974636078,-0.20916762948036194,-0.07038705050945282]","[0.07815895974636078,0.20916761457920074,0.07038705050945282]",dzobj_ja51xaqr52,decon_hazmatbag_01_roll_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_hazmatbag_01_roll_f.jpg,Raw P3D,"[0.15631791949272156,0.4183352440595627,0.14077410101890564]"
dzobj_dc1r36e14m,StaticObj_Decon_LayFlatHose_01_Corner_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_corner_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1496410369873047,0.10274245962500572,1.164441466331482]","[-0.5748205184936523,-0.05137123167514801,-0.582220733165741]","[0.5748205184936523,0.05137122794985771,0.582220733165741]",dzobj_tx9tc19tla,decon_layflathose_01_corner_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_corner_f.jpg,Raw P3D,"[1.1496410369873047,0.10274245962500572,1.164441466331482]"
dzobj_i6bm9p4iyy,StaticObj_Decon_LayFlatHose_01_CurveLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_curvelong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[2.0567039251327515,0.10274245962500572,5.0425825119018555]","[-1.028351902961731,-0.05137123167514801,-2.5212912559509277]","[1.0283520221710205,0.05137122794985771,2.5212912559509277]",dzobj_t9lnuc4mf0,decon_layflathose_01_curvelong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_curvelong_f.jpg,Raw P3D,"[2.0567039251327515,0.10274245962500572,5.0425825119018555]"
dzobj_4102p9nlu6,StaticObj_Decon_LayFlatHose_01_CurveShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_curveshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.050688624382019,0.10274244844913483,1.3695435523986816]","[-0.5253443121910095,-0.05137122422456741,-0.6847717761993408]","[0.5253443121910095,0.05137122422456741,0.6847717761993408]",dzobj_tg9b4lqcic,decon_layflathose_01_curveshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_curveshort_f.jpg,Raw P3D,"[1.050688624382019,0.10274244844913483,1.3695435523986816]"
dzobj_4t2oyruazn,StaticObj_Decon_LayFlatHose_01_Roll_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_roll_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7861560583114624,0.22773994505405426,0.7069860696792603]","[-0.3930780291557312,-0.11386997252702713,-0.3534930348396301]","[0.3930780291557312,0.11386997252702713,0.3534930348396301]",dzobj_kgqcir1kk0,decon_layflathose_01_roll_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_roll_f.jpg,Raw P3D,"[0.7861560583114624,0.22773994505405426,0.7069860696792603]"
dzobj_bttlrpqydm,StaticObj_Decon_LayFlatHose_01_SBend_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_sbend_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.967943400144577,0.10274245962500572,5.045510530471802]","[-0.4839717149734497,-0.05137123167514801,-2.5227553844451904]","[0.4839716851711273,0.05137122794985771,2.5227551460266113]",dzobj_tphxpms1g0,decon_layflathose_01_sbend_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_sbend_f.jpg,Raw P3D,"[0.967943400144577,0.10274245962500572,5.045510530471802]"
dzobj_7ozmh7dyfk,StaticObj_Decon_LayFlatHose_01_Step_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_step_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.10450990498065948,0.5377292335033417,3.2918204069137573]","[-0.05225495249032974,-0.26886463165283203,-1.6459101438522339]","[0.05225495249032974,0.26886460185050964,1.6459102630615234]",dzobj_umq1qaspoc,decon_layflathose_01_step_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_step_f.jpg,Raw P3D,"[0.10450990498065948,0.5377292335033417,3.2918204069137573]"
dzobj_74g2sa3kzv,StaticObj_Decon_LayFlatHose_01_StraightLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_straightlong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.14780160784721375,0.10274245962500572,5.020606279373169]","[-0.07390080392360687,-0.05137123167514801,-2.510303020477295]","[0.07390080392360687,0.05137122794985771,2.510303258895874]",dzobj_w440vyiwko,decon_layflathose_01_straightlong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_straightlong_f.jpg,Raw P3D,"[0.14780160784721375,0.10274245962500572,5.020606279373169]"
dzobj_otuu810epk,StaticObj_Decon_LayFlatHose_01_StraightShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_straightshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.10450900346040726,0.10274245962500572,1.015340268611908]","[-0.05225450173020363,-0.05137123167514801,-0.5076701045036316]","[0.05225450173020363,0.05137122794985771,0.5076701641082764]",dzobj_typra94ylu,decon_layflathose_01_straightshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_layflathose_01_straightshort_f.jpg,Raw P3D,"[0.10450900346040726,0.10274245962500572,1.015340268611908]"
dzobj_18xtk5zf6b,StaticObj_Decon_PowerCable_01_Corner_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_corner_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.0540640354156494,0.06329252570867538,1.0670149326324463]","[-0.5270320177078247,-0.03164626285433769,-0.5335074663162231]","[0.5270320177078247,0.03164626285433769,0.5335074663162231]",dzobj_kecf0cqy16,decon_powercable_01_corner_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_corner_f.jpg,Raw P3D,"[1.0540640354156494,0.06329252570867538,1.0670149326324463]"
dzobj_tv7u7g8som,StaticObj_Decon_PowerCable_01_CurveLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_curvelong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.9991652965545654,0.05856264382600784,5.133825302124023]","[-0.9995826482772827,-0.02928132191300392,-2.5669126510620117]","[0.9995826482772827,0.02928132191300392,2.5669126510620117]",dzobj_bagm88boz4,decon_powercable_01_curvelong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_curvelong_f.jpg,Raw P3D,"[1.9991652965545654,0.05856264382600784,5.133825302124023]"
dzobj_8xyua72mpc,StaticObj_Decon_PowerCable_01_CurveShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_curveshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9765051603317261,0.05824355408549309,1.3780149221420288]","[-0.48825258016586304,-0.029121777042746544,-0.6890074610710144]","[0.48825258016586304,0.029121777042746544,0.6890074610710144]",dzobj_xgzo9wfbvn,decon_powercable_01_curveshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_curveshort_f.jpg,Raw P3D,"[0.9765051603317261,0.05824355408549309,1.3780149221420288]"
dzobj_e6uj0nwzmh,StaticObj_Decon_PowerCable_01_Roll_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_roll_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.5454380512237549,0.18535294383764267,0.6288310289382935]","[-0.27271902561187744,-0.09267647564411163,-0.31441551446914673]","[0.27271902561187744,0.09267646819353104,0.31441551446914673]",dzobj_ulq6ybgrp2,decon_powercable_01_roll_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_roll_f.jpg,Raw P3D,"[0.5454380512237549,0.18535294383764267,0.6288310289382935]"
dzobj_lr37hyx1pu,StaticObj_Decon_PowerCable_01_SBend_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_sbend_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9150014519691467,0.05552380532026291,4.989945411682129]","[-0.45750072598457336,-0.027761902660131454,-2.4949727058410645]","[0.45750072598457336,0.027761902660131454,2.4949727058410645]",dzobj_70v3u80a2f,decon_powercable_01_sbend_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_sbend_f.jpg,Raw P3D,"[0.9150014519691467,0.05552380532026291,4.989945411682129]"
dzobj_l254yxmjny,StaticObj_Decon_PowerCable_01_Step_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_step_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.05772620439529419,0.49187304079532623,3.3630149364471436]","[-0.028863102197647095,-0.2459365278482437,-1.6815074682235718]","[0.028863102197647095,0.24593651294708252,1.6815074682235718]",dzobj_c8pe5h3vzn,decon_powercable_01_step_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_step_f.jpg,Raw P3D,"[0.05772620439529419,0.49187304079532623,3.3630149364471436]"
dzobj_9yu42bbib9,StaticObj_Decon_PowerCable_01_StraightLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_straightlong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1072206050157547,0.05552380718290806,5.012485504150391]","[-0.05361030250787735,-0.027761902660131454,-2.5062427520751953]","[0.05361030250787735,0.027761904522776604,2.5062427520751953]",dzobj_j3intjj7fo,decon_powercable_01_straightlong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_straightlong_f.jpg,Raw P3D,"[0.1072206050157547,0.05552380718290806,5.012485504150391]"
dzobj_9ved8hsy0c,StaticObj_Decon_PowerCable_01_StraightShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_straightshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.05772620439529419,0.05552381090819836,0.99230095744133]","[-0.028863102197647095,-0.027761906385421753,-0.49615049362182617]","[0.028863102197647095,0.027761904522776604,0.4961504638195038]",dzobj_syjljt90cu,decon_powercable_01_straightshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_powercable_01_straightshort_f.jpg,Raw P3D,"[0.05772620439529419,0.05552381090819836,0.99230095744133]"
dzobj_rsva809vff,StaticObj_Decon_PressureHose_01_Corner_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_corner_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9468144476413727,0.11066633090376854,1.0194174647331238]","[-0.47340723872184753,-0.05533316731452942,-0.5097087621688843]","[0.47340720891952515,0.05533316358923912,0.5097087025642395]",dzobj_2gvl3jwoci,decon_pressurehose_01_corner_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_corner_f.jpg,Raw P3D,"[0.9468144476413727,0.11066633090376854,1.0194174647331238]"
dzobj_s3tyhg1sfn,StaticObj_Decon_PressureHose_01_CurveLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_curvelong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.9362398982048035,0.10673347860574722,5.002469301223755]","[-0.9681199193000793,-0.05336673930287361,-2.501234531402588]","[0.9681199789047241,0.05336673930287361,2.501234769821167]",dzobj_ej5t7q390d,decon_pressurehose_01_curvelong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_curvelong_f.jpg,Raw P3D,"[1.9362398982048035,0.10673347860574722,5.002469301223755]"
dzobj_ej0erwy65b,StaticObj_Decon_PressureHose_01_CurveShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_curveshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9668588638305664,0.11078901961445808,1.4533891081809998]","[-0.4834294319152832,-0.05539450794458389,-0.7266945838928223]","[0.4834294319152832,0.05539451166987419,0.7266945242881775]",dzobj_3mqnh1xx7s,decon_pressurehose_01_curveshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_curveshort_f.jpg,Raw P3D,"[0.9668588638305664,0.11078901961445808,1.4533891081809998]"
dzobj_6wuuh738b2,StaticObj_Decon_PressureHose_01_Roll_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_roll_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9871970415115356,0.22386039793491364,1.208055019378662]","[-0.4935985207557678,-0.11193019896745682,-0.604027509689331]","[0.4935985207557678,0.11193019896745682,0.604027509689331]",dzobj_tutll2m1ib,decon_pressurehose_01_roll_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_roll_f.jpg,Raw P3D,"[0.9871970415115356,0.22386039793491364,1.208055019378662]"
dzobj_v0520m55zf,StaticObj_Decon_PressureHose_01_SBend_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_sbend_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1111396551132202,0.11078859865665436,4.915839195251465]","[-0.5555698275566101,-0.05539429932832718,-2.4579195976257324]","[0.5555698275566101,0.05539429932832718,2.4579195976257324]",dzobj_q2ysbyhsay,decon_pressurehose_01_sbend_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_sbend_f.jpg,Raw P3D,"[1.1111396551132202,0.11078859865665436,4.915839195251465]"
dzobj_gn8g747s14,StaticObj_Decon_PressureHose_01_Step_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_step_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.10548040270805359,0.5181575417518616,3.465119242668152]","[-0.052740201354026794,-0.2590787708759308,-1.7325596809387207]","[0.052740201354026794,0.2590787708759308,1.7325595617294312]",dzobj_ot96whcjpi,decon_pressurehose_01_step_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_step_f.jpg,Raw P3D,"[0.10548040270805359,0.5181575417518616,3.465119242668152]"
dzobj_7akxckcuom,StaticObj_Decon_PressureHose_01_StraightLong_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_straightlong_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.14044740796089172,0.10547911375761032,4.934995174407959]","[-0.07022370398044586,-0.05273955687880516,-2.4674975872039795]","[0.07022370398044586,0.05273955687880516,2.4674975872039795]",dzobj_zj0pyvvt6t,decon_pressurehose_01_straightlong_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_straightlong_f.jpg,Raw P3D,"[0.14044740796089172,0.10547911375761032,4.934995174407959]"
dzobj_zfnncxj5n9,StaticObj_Decon_PressureHose_01_StraightShort_F,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_straightshort_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1054794043302536,0.10547911375761032,0.9175631105899811]","[-0.0527397021651268,-0.05273955687880516,-0.45878154039382935]","[0.0527397021651268,0.05273955687880516,0.45878157019615173]",dzobj_vmd9vgifdm,decon_pressurehose_01_straightshort_f.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_decon_pressurehose_01_straightshort_f.jpg,Raw P3D,"[0.1054794043302536,0.10547911375761032,0.9175631105899811]"
dzobj_vhdcedlp3l,StaticObj_drapes_long_torn,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_drapes_long_torn.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7931089997291565,2.210384249687195,0.09406360238790512]","[-0.39655449986457825,-1.1051920652389526,-0.04703180119395256]","[0.39655449986457825,1.1051921844482422,0.04703180119395256]",dzobj_o5fj4ajk08,drapes_long_torn.p3d,object_token_path_family,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/drapes_long_torn.jpg,Raw P3D,"[0.7931089997291565,2.210384249687195,0.09406360238790512]"
dzobj_n9es240csw,StaticObj_drapes_torn,Config,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/staticobj_drapes_torn.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7931089997291565,1.1051921248435974,0.09406360238790512]","[-0.39655449986457825,-0.5525960326194763,-0.04703180119395256]","[0.39655449986457825,0.5525960922241211,0.04703180119395256]",dzobj_u0pkdpbwc3,drapes_torn.p3d,object_token_path_family,dz/structures_bliss/ruins/proxy,images/structures_bliss/ruins/proxy/drapes_torn.jpg,Raw P3D,"[0.7931089997291565,1.1051921248435974,0.09406360238790512]"
dzobj_zgs0u9stpk,StaticObj_EmergencyBlanket_discarded,Config,dz/structures/residential/medical,images/structures/residential/medical/staticobj_emergencyblanket_discarded.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7585330605506897,0.1193627156317234,2.1809120178222656]","[-0.37926653027534485,-0.05968135595321655,-1.0904560089111328]","[0.37926653027534485,0.05968135967850685,1.0904560089111328]",dzobj_4w1uvh4f3q,emergencyblanket_discarded.p3d,exact_image,dz/structures/residential/medical,images/structures/residential/medical/staticobj_emergencyblanket_discarded.jpg,Raw P3D,"[0.7585330605506897,0.1193627156317234,2.1809120178222656]"
dzobj_3mb2igdaiw,StaticObj_EngineCrane_01_F,Config,dz/structures_bliss/underground/storage/proxy,images/structures_bliss/underground/storage/proxy/staticobj_enginecrane_01_f.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.0014030933380127,2.047329545021057,2.3160340785980225]","[-0.5007015466690063,-1.0236648321151733,-1.1580170392990112]","[0.5007015466690063,1.0236647129058838,1.1580170392990112]",dzobj_u24vrpglsz,enginecrane_01_f.p3d,object_token_path_family,dz/structures_bliss/underground/storage/proxy,images/structures_bliss/underground/storage/proxy/enginecrane_01_f.jpg,Raw P3D,"[1.0014030933380127,2.047329545021057,2.3160340785980225]"
