id,objectName,modelType,path,image,category,searchTags,dimensionsSource,baseVariantKey,pathFamily,candidateStatus,candidateMethod,candidateConfidence,candidateCount,donorId,donorObjectName,donorPath,donorImage,donorDimensionsVisual,notes
dzobj_puaaeel67p,StaticObj_Decal_damage_small1_DE,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_damage_small1_de.jpg,structures,,estimated_tags,decal damage small1,dz/structures/roads,candidate,sibling_linked_base,high,1,dzobj_bdefapyff3,decal_damage_small1.p3d,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_damage_small1.jpg,"[2.8246145248413086,0.0010000000474974513,2.7300400733947754]",Candidate generated by variant-base linking heuristics.
dzobj_abxcqfze9m,StaticObj_Decal_damage_small2_DE,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_damage_small2_de.jpg,structures,,estimated_tags,decal damage small2,dz/structures/roads,candidate,sibling_linked_base,high,1,dzobj_m2k3o5k8tw,decal_damage_small2.p3d,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_damage_small2.jpg,"[2.0149002075195312,0.0010000000474974513,3.293877601623535]",Candidate generated by variant-base linking heuristics.
dzobj_i35niduvmx,StaticObj_Decal_dirt_rocks2,Config,dz/structures_bliss/roads/decals,images/structures_bliss/roads/decals/staticobj_decal_dirt_rocks2.jpg,structures_bliss,,estimated_tags,decal dirt rocks2,dz/structures_bliss/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_04pytqjolp,StaticObj_Decal_Runway_HoldShort,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_holdshort.jpg,structures,"decal, runway, hold short, airport, aviation, line, small",estimated_tags,decal runway holdshort,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_5qepfugwva,StaticObj_Decal_Runway_Line_1x30,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_line_1x30.jpg,structures,"decal, runway, line, strip, airport, aviation, line, medium",estimated_tags,decal runway line 1x30,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7vkhtwhgpg,StaticObj_Decal_Runway_Line_2x30,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_line_2x30.jpg,structures,"decal, runway, line, strip, airport, aviation, line, large",estimated_tags,decal runway line 2x30,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_vcftgj1vkp,StaticObj_Decal_Runway_Line_6x30,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_line_6x30.jpg,structures,"decal, runway, line, strip, airport, aviation",estimated_tags,decal runway line 6x30,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_41rte6daqn,StaticObj_Decal_Runway_Num0,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num0.jpg,structures,"decal, runway, number, airport, aviation, 0, zero",estimated_tags,decal runway num0,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_a4a4vafdwt,StaticObj_Decal_Runway_Num1,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num1.jpg,structures,"decal, runway, number, airport, aviation, 1, one",estimated_tags,decal runway num1,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_cphjciwrd9,StaticObj_Decal_Runway_Num2,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num2.jpg,structures,"decal, runway, number, airport, aviation, 2, two",estimated_tags,decal runway num2,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_8cp0aac7d3,StaticObj_Decal_Runway_Num3,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num3.jpg,structures,"decal, runway, number, airport, aviation, 3, three",estimated_tags,decal runway num3,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ouxnvjycer,StaticObj_Decal_Runway_Num4,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num4.jpg,structures,"decal, runway, number, airport, aviation, 4, four",estimated_tags,decal runway num4,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4z1wo7svca,StaticObj_Decal_Runway_Num5,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num5.jpg,structures,"decal, runway, number, airport, aviation, 5, five",estimated_tags,decal runway num5,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_0huqiegqql,StaticObj_Decal_Runway_Num6,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num6.jpg,structures,"decal, runway, number, airport, aviation, 6, six",estimated_tags,decal runway num6,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_q11p7owg0t,StaticObj_Decal_Runway_Num7,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num7.jpg,structures,"decal, runway, number, airport, aviation, 7, seven",estimated_tags,decal runway num7,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_jsfo4bvfj8,StaticObj_Decal_Runway_Num8,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num8.jpg,structures,"decal, runway, number, airport, aviation, 8, eight",estimated_tags,decal runway num8,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6nf25csa69,StaticObj_Decal_Runway_Num9,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_num9.jpg,structures,"decal, runway, number, airport, aviation, 9, nine",estimated_tags,decal runway num9,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_rli72nvf9y,StaticObj_Decal_Runway_Skidmarks,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks.jpg,structures,"decal, runway, skid, heavy, airport, aviation, landing",estimated_tags,decal runway skidmarks,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ushoqmlte9,StaticObj_Decal_Runway_Skidmarks_End,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks_end.jpg,structures,"decal, runway, skid, end, airport, aviation, landing",estimated_tags,decal runway skidmarks end,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_801vq0rf66,StaticObj_Decal_Runway_Skidmarks_End_Light,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks_end_light.jpg,structures,,estimated_tags,decal runway skidmarks end,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hl0592apv6,StaticObj_Decal_Runway_Skidmarks_End2,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks_end2.jpg,structures,"decal, runway, skid, end, airport, aviation, landing",estimated_tags,decal runway skidmarks end2,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_sh1p3v6ga7,StaticObj_Decal_Runway_Skidmarks_End2_Light,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks_end2_light.jpg,structures,,estimated_tags,decal runway skidmarks end2,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ekqzzfyl15,StaticObj_Decal_Runway_Skidmarks_Light,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runway_skidmarks_light.jpg,structures,"decal, runway, skid, light, airport, aviation, rubber",estimated_tags,decal runway skidmarks,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_f8h1dqlbfk,StaticObj_Decal_RunwayPanel_1,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_1.jpg,structures,"decal, runway, outline, section",estimated_tags,decal runwaypanel 1,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_os535nh2ct,StaticObj_Decal_RunwayPanel_2,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_2.jpg,structures,"decal, runway, outline, section",estimated_tags,decal runwaypanel 2,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_z6c1kxypcs,StaticObj_Decal_RunwayPanel_Damage_1,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_damage_1.jpg,structures,"decal, runway, damage, crack, broken, concrete",estimated_tags,decal runwaypanel damage 1,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_9urpi52icp,StaticObj_Decal_RunwayPanel_Damage_2,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_damage_2.jpg,structures,"decal, runway, damage, crack, broken, concrete",estimated_tags,decal runwaypanel damage 2,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_mbcuvqbf1y,StaticObj_Decal_RunwayPanel_Damage_3,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_damage_3.jpg,structures,"decal, runway, damage, crack, broken, concrete",estimated_tags,decal runwaypanel damage 3,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v1zkg4fwuy,StaticObj_Decal_RunwayPanel_Line_15m,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_line_15m.jpg,structures,"decal, runway, line, 15m, strip, airport",estimated_tags,decal runwaypanel line 15m,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_0qcwrveiab,StaticObj_Decal_RunwayPanel_Line_2m,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_line_2m.jpg,structures,"decal, runway, line, 2m, strip, airport",estimated_tags,decal runwaypanel line 2m,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7muay5dh5m,StaticObj_Decal_RunwayPanel_Line_8m,Config,dz/structures/roads/decals,images/structures/roads/decals/staticobj_decal_runwaypanel_line_8m.jpg,structures,"decal, runway, line, 8m, strip, airport",estimated_tags,decal runwaypanel line 8m,dz/structures/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7wcd0hdoub,StaticObj_Decal_Sakhal_Snow_01_noLC,Config,dz/structures_sakhal/roads/decals,images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_01_nolc.jpg,structures_sakhal,,estimated_tags,decal snow 01 nolc,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6ztpzb5lpk,StaticObj_Decal_Sakhal_Snow_02_noLC,Config,dz/structures_sakhal/roads/decals,images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_02_nolc.jpg,structures_sakhal,,estimated_tags,decal snow 02 nolc,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_l55z7do99y,StaticObj_Decal_Sakhal_Snow_03_noLC,Config,dz/structures_sakhal/roads/decals,images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_03_nolc.jpg,structures_sakhal,,estimated_tags,decal snow 03 nolc,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_vr5cuj61u5,StaticObj_Decal_Sakhal_Snow_05_noLC,Config,dz/structures_sakhal/roads/decals,images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_05_nolc.jpg,structures_sakhal,,estimated_tags,decal snow 05 nolc,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4h9l6z8s83,StaticObj_Decal_Sakhal_Snow_06_noLC,Config,dz/structures_sakhal/roads/decals,images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_06_nolc.jpg,structures_sakhal,,estimated_tags,decal snow 06 nolc,dz/structures_sakhal/roads,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_30m258eg6p,StaticObj_FrozenScientist_DE,Config,dz/characters/zombies,images/characters/zombies/staticobj_frozenscientist_de.jpg,characters,"zombies, loot",estimated_tags,frozenscientist,dz/characters/zombies,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_llbt1gfvkj,StaticObj_Furniture_almara,Config,dz/structures/furniture/cases/almara,images/structures/furniture/cases/almara/staticobj_furniture_almara.jpg,structures,decoration,estimated_tags,furniture almara,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bvsa8tcvbk,StaticObj_Furniture_almara_open,Config,dz/structures/furniture/cases/almara,images/structures/furniture/cases/almara/staticobj_furniture_almara_open.jpg,structures,decoration,estimated_tags,furniture almara open,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ys9fojodr5,StaticObj_Furniture_anatomy_poster_1,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_anatomy_poster_1.jpg,structures,"building, education, equipment, school",estimated_tags,furniture anatomy poster 1,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xrfh6grwc3,StaticObj_Furniture_anatomy_poster_2,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_anatomy_poster_2.jpg,structures,"building, education, equipment, school",estimated_tags,furniture anatomy poster 2,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_i970o6ahha,StaticObj_Furniture_Anvil,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_anvil.jpg,structures,decoration,estimated_tags,furniture anvil,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_08yaytguo3,StaticObj_Furniture_bag_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_bag_dz.jpg,structures,"backpack, storage, decoration",estimated_tags,furniture bag dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_02kb56de6k,StaticObj_Furniture_bar_shelves_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_bar_shelves_dz.jpg,structures,decoration,estimated_tags,furniture bar shelves dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_b6rmbm6pul,StaticObj_Furniture_bar_tap_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_bar_tap_dz.jpg,structures,decoration,estimated_tags,furniture bar tap dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_jqarb2nmqk,StaticObj_Furniture_basketball_korb,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_basketball_korb.jpg,structures,"building, education, equipment, school",estimated_tags,furniture basketball korb,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_c28l4mo6cw,StaticObj_Furniture_blackboard,Config,dz/structures/furniture/school_equipment,images/structures/furniture/school_equipment/staticobj_furniture_blackboard.jpg,structures,"building, education, equipment, school",estimated_tags,furniture blackboard,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_wybucre7yi,StaticObj_Furniture_boots_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_boots_dz.jpg,structures,decoration,estimated_tags,furniture boots dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_je4ncnm0cb,StaticObj_Furniture_box_c,Config,dz/structures/furniture/decoration/box_c,images/structures/furniture/decoration/box_c/staticobj_furniture_box_c.jpg,structures,"crate, decoration, storage",estimated_tags,furniture box c,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xjovcxywvo,StaticObj_Furniture_box_c_multi,Config,dz/structures/furniture/decoration/box_c,images/structures/furniture/decoration/box_c/staticobj_furniture_box_c_multi.jpg,structures,"crate, decoration, storage",estimated_tags,furniture box c multi,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_03slzc847a,StaticObj_Furniture_bucket,Config,dz/structures/furniture/decoration/bucket,images/structures/furniture/decoration/bucket/staticobj_furniture_bucket.jpg,structures,decoration,estimated_tags,furniture bucket,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v7daci8aqp,StaticObj_Furniture_canister_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_canister_dz.jpg,structures,decoration,estimated_tags,furniture canister dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4njbvmo0py,StaticObj_Furniture_carpet_2_DZ,Config,dz/structures/furniture/various,images/structures/furniture/various/staticobj_furniture_carpet_2_dz.jpg,structures,decoration,estimated_tags,furniture carpet 2 dz,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_djinxcb349,StaticObj_Furniture_carpet_big,Config,dz/structures/furniture/decoration/carpet_big,images/structures/furniture/decoration/carpet_big/staticobj_furniture_carpet_big.jpg,structures,decoration,estimated_tags,furniture carpet big,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hnoxf1v4p7,StaticObj_Furniture_case_a,Config,dz/structures/furniture/cases/case_a,images/structures/furniture/cases/case_a/staticobj_furniture_case_a.jpg,structures,decoration,estimated_tags,furniture case a,dz/structures/furniture,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
