class_name,file_path,model_type,proposed_tags
wreck_santassleigh.p3d,database/structures/wrecks/Aircraft/objects.json,Raw P3D,[match to config]
wreck_uh1y.p3d,database/structures/wrecks/Aircraft/objects.json,Raw P3D,[match to config]
Land_Boat_Small1,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
Land_Boat_Small2,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
Land_Boat_Small3,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
Land_Ship_Big_FrontA,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
Land_Ship_Big_FrontB,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
Land_Ship_Big_BackA,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
Land_Ship_Big_BackB,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
Land_Ship_Big_Castle,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Boat_Small1,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
StaticObj_Wreck_Boat_Small2,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
StaticObj_Wreck_Boat_Small3,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks"
StaticObj_Wreck_Ship_Big_BackA,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Ship_Big_BackB,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Ship_Big_Castle,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Ship_Big_FrontA,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Ship_Big_FrontB,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks, rify"
StaticObj_Wreck_Ship_Big_Lifeboat,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks"
StaticObj_Wreck_Ship_Medium_Back,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks"
StaticObj_Wreck_Ship_Medium_Front,database/structures/wrecks/Ships/objects.json,Config,"ships, wrecks"
boat_small1.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
boat_small2.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
boat_small3.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_backa.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_backb.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_castle.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_fronta.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_frontb.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_big_lifeboat.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_medium_back.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
ship_medium_front.p3d,database/structures/wrecks/Ships/objects.json,Raw P3D,[match to config]
Land_Boat_Small9_DE,database/structures/wrecks/Ships/objects.json,Config,"ships, transport, vehicle, watercraft, wrecks, dynamic event"
Land_Train_742_Blue,database/structures/wrecks/Trains/objects.json,Config,"trains, wrecks"
Land_Train_742_Red,database/structures/wrecks/Trains/objects.json,Config,"trains, wrecks"
StaticObj_Wreck_Train_742_Blue,database/structures/wrecks/Trains/objects.json,Config,"trains, wrecks"
StaticObj_Wreck_Train_742_Red,database/structures/wrecks/Trains/objects.json,Config,"trains, wrecks"
StaticObj_Wreck_Train_Wagon_Flat,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_Wagon_Tanker,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_Wagon_Flat_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_Wagon_Flat_Mil_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Train_Wagon_Flat_Industrial_Planks_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Train_Wagon_Flat_Industrial_Barrels_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_Wagon_Tanker_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_Wagon_Tanker_Mil_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_742_Blue_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_742_Red_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_742_Blue_Mil_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
StaticObj_Wreck_Train_742_Red_Mil_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
train_742_blue.p3d,database/structures/wrecks/Trains/objects.json,Raw P3D,[match to config]
train_742_red.p3d,database/structures/wrecks/Trains/objects.json,Raw P3D,[match to config]
train_wagon_flat.p3d,database/structures/wrecks/Trains/objects.json,Raw P3D,[match to config]
train_wagon_tanker.p3d,database/structures/wrecks/Trains/objects.json,Raw P3D,[match to config]
Land_Train_Wagon_Box_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
Land_Train_Wagon_Box_Mil_DE,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
Land_Train_Wagon_Box,database/structures/wrecks/Trains/objects.json,Config," trains, wrecks, carriage"
Land_Wreck_Uaz,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, military, jeep"
Land_Wreck_Caravan_MRust,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, gypsy"
Land_Wreck_Caravan_WBrown,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, gypsy"
Land_Wreck_Caravan_WGreen,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, gypsy"
Land_Wreck_Ikarus,database/structures/wrecks/Vehicles/objects.json,Config,bus
Land_Wreck_Lada_Red,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, car"
Land_Wreck_S1023_Beige,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, car"
Land_Wreck_Volha_Grey,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, car"
Land_Wreck_Trailer_Closed,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
Land_Wreck_Harverster,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, farming"
Land_Wreck_Harvester_head_trailer,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, farming"
Land_Wreck_Volha_Police,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, car"
Land_wreck_truck01_aban1_green,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks"
Land_wreck_truck01_aban1_orange,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks"
Land_wreck_truck01_aban2_green,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks"
Land_wreck_truck01_aban2_orange,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks"
StaticObj_Wreck_BMP1,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_BMP2,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_BRDM,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Bulldozer,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, construction"
StaticObj_Wreck_Decal_Big,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Decal_Big_NoLC,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Decal_Small1,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Decal_Small1_NoLC,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Decal_Small2,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Decal_Small2_NoLC,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_Digger,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, construction"
StaticObj_Wreck_HMMWV,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, military, power"
StaticObj_Wreck_PowGen,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, military, power"
StaticObj_Wreck_T72_Chassis,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tanks"
StaticObj_Wreck_T72_Turret,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tanks"
StaticObj_Wreck_Trailer_Cistern,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, farming"
StaticObj_Wreck_Trailer_Flat,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, farming"
StaticObj_Wreck_Ural,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, truck"
StaticObj_Wreck_BMP1_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tanks, dynamic event"
StaticObj_Wreck_BMP2_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tanks, dynamic event"
StaticObj_Wreck_BRDM_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tanks, dynamic event"
StaticObj_Wreck_Ural_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks , dynamic event, truck"
StaticObj_Wreck_BMP1_NoPlacement_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tank, dynamic event"
StaticObj_Wreck_Uaz_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, jeep"
StaticObj_Wreck_HMMWV_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks"
StaticObj_Wreck_T72_Chassis_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tank, dynamic event"
StaticObj_Wreck_T72_Turret_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tank, dynamic event"
StaticObj_Wreck_Trailer_Flat_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, tank, dynamic event"
StaticObj_Wreck_Decal_Big_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
StaticObj_Wreck_Decal_Big_NoLC_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
StaticObj_Wreck_Decal_Small1_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
StaticObj_Wreck_Decal_Small1_NoLC_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
StaticObj_Wreck_Decal_Small2_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
StaticObj_Wreck_Decal_Small2_NoLC_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event"
Land_wreck_truck01_aban1_green_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, car, dynamic event"
Land_wreck_truck01_aban2_green_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, car, dynamic event"
Land_wreck_truck01_aban2_orange_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, car, dynamic event"
Land_wreck_truck01_aban1_blue_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, car, dynamic event"
Land_wreck_truck01_aban2_blue_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, car, dynamic event"
Land_wreck_truck01_aban1_firetruck_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, fire, fighter, engine, dynamic event"
Land_wreck_truck01_aban2_firetruck_DE,database/structures/wrecks/Vehicles/objects.json,Config,"transport, vehicle, vehicles, wrecks, fire, fighter, engine, dynamic event"
Land_Wreck_hb01_aban2_police_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, police, law enforcement"
Land_Wreck_hb01_aban1_police_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, police, law enforcement"
Land_Wreck_offroad02_aban2_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_offroad02_aban1_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban2_police_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban1_police_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_hb01_aban1_green_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban1_white_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban2_yellow_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_hb01_aban1_blue_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_hb01_aban1_white_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban2_red_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban2_grey_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban1_yellow_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban1_red_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed02_aban1_grey_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban2_wine_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban2_white_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
Land_Wreck_sed01_aban2_black_DE,database/structures/wrecks/Vehicles/objects.json,Config,"vehicles, wrecks, dynamic event, car"
